6,379,633.090,590.300,136.570,242.420,1.0000,-1,-1,-1
7,370,743.040,551.130,117.170,290.720,1.0000,-1,-1,-1
7,371,920.750,561.790,72.420,268.060,1.0000,-1,-1,-1
7,372,647.340,547.130,118.560,291.940,1.0000,-1,-1,-1
7,373,821.440,647.330,133.590,210.190,1.0000,-1,-1,-1
7,374,1024.050,568.170,42.790,227.290,1.0000,-1,-1,-1
7,375,1019.830,610.070,163.550,220.210,1.0000,-1,-1,-1
7,376,1117.200,573.500,73.870,236.180,1.0000,-1,-1,-1
7,377,1002.590,634.320,113.380,206.720,1.0000,-1,-1,-1
7,378,940.930,636.000,171.440,218.740,1.0000,-1,-1,-1
7,379,621.890,581.060,143.150,253.560,1.0000,-1,-1,-1
7,380,726.690,579.560,130.630,235.120,1.0000,-1,-1,-1
8,370,753.720,552.980,108.020,288.830,1.0000,-1,-1,-1
8,371,921.150,561.950,75.780,268.410,1.0000,-1,-1,-1
8,372,644.860,547.490,114.480,291.280,1.0000,-1,-1,-1
8,373,838.750,648.580,113.810,208.710,1.0000,-1,-1,-1
8,374,1024.500,568.150,42.440,226.990,1.0000,-1,-1,-1
8,375,1030.660,609.980,158.390,219.290,1.0000,-1,-1,-1
8,376,1118.120,573.210,72.180,231.900,1.0000,-1,-1,-1
8,377,1003.880,634.540,111.660,206.520,1.0000,-1,-1,-1
8,378,945.010,635.920,167.800,218.750,1.0000,-1,-1,-1
8,379,605.430,596.510,129.390,237.170,1.0000,-1,-1,-1
8,380,722.290,575.480,127.350,244.340,1.0000,-1,-1,-1
9,370,749.880,554.040,112.410,287.820,1.0000,-1,-1,-1
9,371,922.860,561.900,75.780,267.910,1.0000,-1,-1,-1
9,372,619.690,547.890,137.880,290.810,1.0000,-1,-1,-1
9,373,839.740,648.670,113.150,208.580,1.0000,-1,-1,-1
9,374,1024.860,568.410,42.510,226.830,1.0000,-1,-1,-1
9,375,1030.340,609.960,158.540,218.770,1.0000,-1,-1,-1
9,376,1116.540,573.390,73.210,230.340,1.0000,-1,-1,-1
9,377,1001.460,634.090,115.120,206.600,1.0000,-1,-1,-1
9,378,942.100,636.070,170.220,218.540,1.0000,-1,-1,-1
9,379,596.530,601.050,131.640,233.790,1.0000,-1,-1,-1
9,380,724.880,579.140,108.920,241.610,1.0000,-1,-1,-1
10,370,724.430,555.720,140.290,285.570,1.0000,-1,-1,-1
10,371,925.890,561.840,73.640,268.100,1.0000,-1,-1,-1
10,372,656.220,547.780,97.210,290.720,1.0000,-1,-1,-1
10,373,839.550,648.560,115.870,208.830,1.0000,-1,-1,-1
10,374,1027.480,568.710,40.850,227.050,1.0000,-1,-1,-1
10,375,1023.780,609.940,163.490,219.790,1.0000,-1,-1,-1
10,376,1114.460,573.770,75.330,231.550,1.0000,-1,-1,-1
10,377,1007.020,634.280,109.690,206.480,1.0000,-1,-1,-1
10,378,935.910,635.940,177.480,218.890,1.0000,-1,-1,-1
10,379,559.040,601.550,133.490,233.230,1.0000,-1,-1,-1
10,380,715.340,578.660,99.860,242.030,1.0000,-1,-1,-1
11,370,711.750,556.080,154.460,285.440,1.0000,-1,-1,-1
11,371,928.940,561.890,71.450,268.000,1.0000,-1,-1,-1
11,372,658.530,547.420,94.720,291.830,1.0000,-1,-1,-1
11,373,838.000,648.500,116.790,208.750,1.0000,-1,-1,-1
11,374,1027.920,568.690,40.480,225.770,1.0000,-1,-1,-1
11,375,1022.900,610.120,160.980,220.040,1.0000,-1,-1,-1
11,376,1109.620,573.860,79.890,231.930,1.0000,-1,-1,-1
11,377,1005.980,634.160,112.690,206.540,1.0000,-1,-1,-1
11,378,934.710,635.870,178.060,219.100,1.0000,-1,-1,-1
11,379,542.000,598.150,138.020,236.660,1.0000,-1,-1,-1
11,380,710.670,578.930,100.290,241.870,1.0000,-1,-1,-1
12,370,743.180,553.980,124.900,287.690,1.0000,-1,-1,-1
12,371,929.340,561.880,71.140,267.750,1.0000,-1,-1,-1
12,372,652.730,545.070,99.090,294.950,1.0000,-1,-1,-1
12,373,834.800,648.680,119.010,208.560,1.0000,-1,-1,-1
12,374,1027.910,568.520,40.800,224.650,1.0000,-1,-1,-1
12,375,1021.840,610.260,154.230,220.460,1.0000,-1,-1,-1
12,376,1106.770,573.830,82.960,230.340,1.0000,-1,-1,-1
12,377,1003.170,633.910,116.020,207.080,1.0000,-1,-1,-1
12,378,938.120,635.930,171.870,218.780,1.0000,-1,-1,-1
12,379,519.650,583.790,146.440,252.680,1.0000,-1,-1,-1
12,380,718.460,569.980,91.470,250.850,1.0000,-1,-1,-1
13,370,751.030,553.450,117.720,288.280,1.0000,-1,-1,-1
13,371,929.560,562.160,73.360,267.590,1.0000,-1,-1,-1
13,372,646.550,544.100,102.420,296.680,1.0000,-1,-1,-1
13,373,832.370,648.360,122.090,208.870,1.0000,-1,-1,-1
13,374,1027.650,568.530,41.100,223.260,1.0000,-1,-1,-1
13,375,1017.430,610.230,158.020,219.590,1.0000,-1,-1,-1
13,376,1105.150,573.980,85.180,231.460,1.0000,-1,-1,-1
13,377,998.240,633.910,122.060,207.040,1.0000,-1,-1,-1
13,378,937.190,635.910,173.990,218.770,1.0000,-1,-1,-1
13,379,513.320,573.400,148.060,263.500,1.0000,-1,-1,-1
13,380,712.880,580.000,85.990,241.200,1.0000,-1,-1,-1
14,370,760.020,552.600,109.550,288.990,1.0000,-1,-1,-1
14,371,929.610,562.420,73.960,267.440,1.0000,-1,-1,-1
14,372,634.070,542.080,112.720,298.850,1.0000,-1,-1,-1
14,373,823.830,648.850,131.200,208.450,1.0000,-1,-1,-1
14,374,1028.600,568.260,40.620,221.990,1.0000,-1,-1,-1
14,375,1020.230,610.130,154.930,220.300,1.0000,-1,-1,-1
14,376,1108.690,573.970,82.770,234.430,1.0000,-1,-1,-1
14,377,999.120,634.010,124.520,206.940,1.0000,-1,-1,-1
14,378,935.290,635.690,176.170,219.240,1.0000,-1,-1,-1
14,379,510.350,552.020,158.310,284.300,1.0000,-1,-1,-1
14,380,722.830,553.380,75.620,268.480,1.0000,-1,-1,-1
15,370,773.420,553.660,93.770,287.970,1.0000,-1,-1,-1
15,371,930.160,562.480,73.460,267.610,1.0000,-1,-1,-1
15,372,632.400,541.110,112.840,300.030,1.0000,-1,-1,-1
15,373,820.640,648.900,133.170,208.290,1.0000,-1,-1,-1
15,374,1028.970,568.350,40.540,221.660,1.0000,-1,-1,-1
15,375,1021.630,609.910,153.090,220.780,1.0000,-1,-1,-1
15,376,1115.160,574.040,77.390,241.630,1.0000,-1,-1,-1
15,377,1004.120,633.730,120.900,207.190,1.0000,-1,-1,-1
15,378,936.370,635.640,165.610,219.490,1.0000,-1,-1,-1
15,379,509.140,532.740,155.850,304.010,1.0000,-1,-1,-1
15,380,722.050,540.620,79.680,281.670,1.0000,-1,-1,-1
16,370,771.390,552.060,92.890,289.310,1.0000,-1,-1,-1
16,371,930.910,562.640,72.860,267.470,1.0000,-1,-1,-1
16,372,629.770,541.680,110.150,299.260,1.0000,-1,-1,-1
16,373,825.900,648.730,127.780,208.500,1.0000,-1,-1,-1
16,374,1029.640,568.300,39.960,222.130,1.0000,-1,-1,-1
16,375,1022.410,609.770,151.930,222.130,1.0000,-1,-1,-1
16,376,1118.870,574.050,73.660,247.910,1.0000,-1,-1,-1
16,377,1005.900,633.460,126.020,207.420,1.0000,-1,-1,-1
16,378,935.890,635.480,176.760,219.450,1.0000,-1,-1,-1
16,379,508.080,506.260,148.400,331.960,1.0000,-1,-1,-1
16,380,721.960,542.280,79.230,279.520,1.0000,-1,-1,-1
17,370,772.500,553.620,103.840,287.670,1.0000,-1,-1,-1
17,371,931.480,562.660,69.900,267.360,1.0000,-1,-1,-1
17,372,627.650,542.360,109.860,298.750,1.0000,-1,-1,-1
17,373,828.140,648.740,125.510,208.440,1.0000,-1,-1,-1
17,374,1030.150,568.230,39.760,221.470,1.0000,-1,-1,-1
17,375,1023.410,609.840,153.990,222.840,1.0000,-1,-1,-1
17,376,1119.740,574.010,72.930,248.610,1.0000,-1,-1,-1
17,377,1009.040,632.620,145.180,207.960,1.0000,-1,-1,-1
17,378,935.810,635.550,179.250,219.560,1.0000,-1,-1,-1
17,379,508.030,512.320,144.980,326.990,1.0000,-1,-1,-1
17,380,723.730,528.380,76.130,293.050,1.0000,-1,-1,-1
18,370,765.020,549.620,126.530,292.300,1.0000,-1,-1,-1
18,371,931.080,562.720,69.030,267.570,1.0000,-1,-1,-1
18,372,621.720,544.770,113.480,296.700,1.0000,-1,-1,-1
18,373,832.040,648.690,121.320,208.490,1.0000,-1,-1,-1
18,374,1031.090,568.520,39.830,220.480,1.0000,-1,-1,-1
18,375,1021.770,609.660,163.300,223.330,1.0000,-1,-1,-1
18,376,1122.010,574.110,70.240,248.540,1.0000,-1,-1,-1
18,377,1012.460,632.610,163.420,205.690,1.0000,-1,-1,-1
18,378,936.360,635.790,178.300,219.470,1.0000,-1,-1,-1
18,379,503.890,536.920,152.500,302.880,1.0000,-1,-1,-1
18,380,720.380,573.340,77.330,247.340,1.0000,-1,-1,-1
19,370,762.780,526.040,135.820,315.100,1.0000,-1,-1,-1
19,371,930.520,562.790,71.490,267.600,1.0000,-1,-1,-1
19,372,620.870,544.890,114.640,296.530,1.0000,-1,-1,-1
19,373,836.180,649.280,116.660,207.910,1.0000,-1,-1,-1
19,374,1031.320,568.470,39.750,221.230,1.0000,-1,-1,-1
19,375,1022.040,610.330,161.600,223.640,1.0000,-1,-1,-1
19,376,1124.480,574.140,67.140,248.100,1.0000,-1,-1,-1
19,377,1016.990,611.100,163.220,225.130,1.0000,-1,-1,-1
19,378,937.270,635.800,176.360,219.440,1.0000,-1,-1,-1
19,379,493.120,542.120,164.020,297.950,1.0000,-1,-1,-1
19,380,716.020,575.560,72.400,245.340,1.0000,-1,-1,-1
20,370,757.650,528.120,154.750,312.810,1.0000,-1,-1,-1
20,371,930.710,562.680,71.640,267.970,1.0000,-1,-1,-1
20,372,617.650,546.630,121.640,295.030,1.0000,-1,-1,-1
20,373,839.520,648.820,113.040,208.470,1.0000,-1,-1,-1
20,374,1031.800,568.710,39.890,220.020,1.0000,-1,-1,-1
20,375,1021.740,610.490,167.210,222.070,1.0000,-1,-1,-1
20,376,1126.690,574.120,65.120,247.770,1.0000,-1,-1,-1
20,378,938.490,635.860,175.050,219.530,1.0000,-1,-1,-1
20,379,476.210,555.850,158.270,284.460,1.0000,-1,-1,-1
20,380,711.010,567.820,78.120,253.770,1.0000,-1,-1,-1
21,370,751.770,530.530,165.560,310.190,1.0000,-1,-1,-1
21,371,930.870,562.710,69.800,267.540,1.0000,-1,-1,-1
21,372,616.910,547.620,126.070,294.280,1.0000,-1,-1,-1
21,373,841.140,648.550,111.620,208.770,1.0000,-1,-1,-1
21,374,1032.060,569.000,40.040,218.170,1.0000,-1,-1,-1
21,376,1127.050,574.420,65.120,248.320,1.0000,-1,-1,-1
21,378,935.950,635.380,177.610,220.190,1.0000,-1,-1,-1
21,379,465.390,564.490,156.580,275.630,1.0000,-1,-1,-1
21,380,707.340,571.650,80.740,249.120,1.0000,-1,-1,-1
22,370,738.470,552.160,176.530,288.740,1.0000,-1,-1,-1
22,371,930.060,562.730,70.450,266.860,1.0000,-1,-1,-1
22,372,613.980,549.040,122.910,293.000,1.0000,-1,-1,-1
22,373,840.700,643.390,111.970,213.950,1.0000,-1,-1,-1
22,374,1034.360,569.380,38.910,219.240,1.0000,-1,-1,-1
22,375,1032.160,610.710,158.770,219.690,1.0000,-1,-1,-1
22,376,1128.060,574.420,65.060,248.790,1.0000,-1,-1,-1
22,377,1022.970,611.730,166.690,221.230,1.0000,-1,-1,-1
22,378,933.260,633.950,180.790,221.590,1.0000,-1,-1,-1
22,379,440.570,567.170,190.530,272.990,1.0000,-1,-1,-1
22,380,698.640,576.580,92.720,242.400,1.0000,-1,-1,-1
23,370,734.310,552.840,161.590,287.870,1.0000,-1,-1,-1
23,371,929.850,562.600,72.480,266.400,1.0000,-1,-1,-1
23,372,612.490,550.380,123.550,291.740,1.0000,-1,-1,-1
23,373,840.930,649.180,111.860,208.220,1.0000,-1,-1,-1
23,374,1032.370,569.430,41.710,213.390,1.0000,-1,-1,-1
23,375,1035.100,609.560,156.820,217.880,1.0000,-1,-1,-1
23,376,1128.600,574.460,65.420,248.440,1.0000,-1,-1,-1
23,377,1022.620,611.350,167.310,219.760,1.0000,-1,-1,-1
23,378,930.640,633.540,139.860,222.320,1.0000,-1,-1,-1
23,379,432.680,567.560,202.610,272.520,1.0000,-1,-1,-1
23,380,701.130,577.720,93.270,243.280,1.0000,-1,-1,-1
24,370,734.780,552.940,141.800,287.320,1.0000,-1,-1,-1
24,371,932.050,562.500,62.820,265.730,1.0000,-1,-1,-1
24,372,608.980,551.350,123.170,290.690,1.0000,-1,-1,-1
24,373,839.520,648.650,114.460,208.670,1.0000,-1,-1,-1
24,374,1034.650,569.650,42.610,217.300,1.0000,-1,-1,-1
24,375,1026.940,612.040,166.190,217.470,1.0000,-1,-1,-1
24,376,1131.380,575.160,65.660,245.120,1.0000,-1,-1,-1
24,377,1024.360,611.500,166.990,218.760,1.0000,-1,-1,-1
24,378,949.780,631.860,119.340,223.830,1.0000,-1,-1,-1
24,379,427.740,567.140,215.060,272.690,1.0000,-1,-1,-1
24,380,693.740,578.920,108.420,244.210,1.0000,-1,-1,-1
25,370,732.120,552.160,141.420,288.030,1.0000,-1,-1,-1
25,371,932.780,562.570,61.000,266.090,1.0000,-1,-1,-1
25,372,606.330,550.970,125.960,291.150,1.0000,-1,-1,-1
25,373,838.610,649.840,115.830,207.550,1.0000,-1,-1,-1
25,374,1036.980,569.470,41.470,220.740,1.0000,-1,-1,-1
25,376,1135.680,575.910,62.830,241.520,1.0000,-1,-1,-1
25,378,945.420,632.340,122.770,222.900,1.0000,-1,-1,-1
25,379,442.770,567.410,194.290,272.840,1.0000,-1,-1,-1
25,380,698.340,579.140,95.210,244.650,1.0000,-1,-1,-1
26,370,751.320,551.440,117.620,290.520,1.0000,-1,-1,-1
26,371,932.350,563.020,63.400,265.580,1.0000,-1,-1,-1
26,372,604.130,547.880,126.150,293.370,1.0000,-1,-1,-1
26,373,830.030,653.750,136.310,201.910,1.0000,-1,-1,-1
26,374,1034.460,569.440,46.910,220.820,1.0000,-1,-1,-1
26,375,1049.850,612.640,147.540,216.020,1.0000,-1,-1,-1
26,376,1137.750,576.690,66.820,237.490,1.0000,-1,-1,-1
26,378,946.790,634.770,121.960,220.350,1.0000,-1,-1,-1
26,379,472.780,569.350,115.700,271.190,1.0000,-1,-1,-1
26,380,684.350,577.370,102.020,245.380,1.0000,-1,-1,-1
27,370,758.290,552.120,108.760,289.830,1.0000,-1,-1,-1
27,371,932.410,563.060,63.480,265.830,1.0000,-1,-1,-1
27,372,592.970,546.230,134.920,294.500,1.0000,-1,-1,-1
27,373,834.810,655.050,130.770,198.410,1.0000,-1,-1,-1
27,374,1033.020,569.680,46.540,220.150,1.0000,-1,-1,-1
27,376,1138.420,577.490,71.410,237.510,1.0000,-1,-1,-1
27,378,947.330,635.240,133.160,220.170,1.0000,-1,-1,-1
27,379,494.090,570.890,76.470,269.170,1.0000,-1,-1,-1
27,380,689.110,577.160,92.110,245.700,1.0000,-1,-1,-1
28,370,775.340,554.520,90.630,287.160,1.0000,-1,-1,-1
28,371,932.490,563.020,63.420,262.730,1.0000,-1,-1,-1
28,372,578.820,543.620,146.360,296.550,1.0000,-1,-1,-1
28,373,835.420,652.890,120.090,200.910,1.0000,-1,-1,-1
28,374,1030.940,569.410,51.400,219.540,1.0000,-1,-1,-1
28,375,1067.880,613.360,128.820,215.520,1.0000,-1,-1,-1
28,376,1134.220,578.100,104.180,234.160,1.0000,-1,-1,-1
28,377,1026.950,637.330,97.860,203.380,1.0000,-1,-1,-1
28,378,948.110,633.700,145.340,221.900,1.0000,-1,-1,-1
28,379,488.210,572.600,83.160,266.930,1.0000,-1,-1,-1
28,380,702.250,577.490,84.140,245.600,1.0000,-1,-1,-1
29,370,770.810,555.750,95.270,285.360,1.0000,-1,-1,-1
29,371,932.680,563.260,62.040,254.620,1.0000,-1,-1,-1
29,372,583.910,542.790,147.110,297.120,1.0000,-1,-1,-1
29,373,835.560,650.270,102.400,202.620,1.0000,-1,-1,-1
29,374,1027.080,569.340,57.410,225.710,1.0000,-1,-1,-1
29,375,1063.360,614.170,132.030,214.690,1.0000,-1,-1,-1
29,376,1124.400,579.570,129.680,231.850,1.0000,-1,-1,-1
29,377,1025.230,643.650,90.750,197.120,1.0000,-1,-1,-1
29,378,945.690,629.880,148.110,225.820,1.0000,-1,-1,-1
29,379,479.690,572.790,93.610,266.370,1.0000,-1,-1,-1
29,380,697.430,578.370,79.170,244.480,1.0000,-1,-1,-1
30,370,747.240,554.270,118.490,286.680,1.0000,-1,-1,-1
30,371,929.780,563.140,68.210,243.700,1.0000,-1,-1,-1
30,372,564.390,540.260,155.410,299.610,1.0000,-1,-1,-1
30,373,829.970,641.170,109.110,210.610,1.0000,-1,-1,-1
30,374,1031.640,569.080,56.870,225.480,1.0000,-1,-1,-1
30,375,1058.420,613.770,136.750,212.010,1.0000,-1,-1,-1
30,376,1116.880,583.010,167.140,231.350,1.0000,-1,-1,-1
30,377,1025.580,639.650,92.480,198.980,1.0000,-1,-1,-1
30,378,945.730,619.990,121.870,235.440,1.0000,-1,-1,-1
30,379,465.320,572.910,108.050,266.750,1.0000,-1,-1,-1
30,380,682.620,577.950,86.440,244.430,1.0000,-1,-1,-1
31,370,730.400,552.950,135.780,288.420,1.0000,-1,-1,-1
31,371,925.080,563.280,74.030,243.530,1.0000,-1,-1,-1
31,372,553.480,538.590,167.220,301.860,1.0000,-1,-1,-1
31,373,828.850,635.880,105.350,216.310,1.0000,-1,-1,-1
31,374,1035.390,569.020,57.680,228.730,1.0000,-1,-1,-1
31,375,1070.630,612.000,125.230,212.610,1.0000,-1,-1,-1
31,376,1121.640,585.620,172.960,228.790,1.0000,-1,-1,-1
31,377,1017.460,635.920,101.040,200.680,1.0000,-1,-1,-1
31,378,943.600,613.700,112.870,241.270,1.0000,-1,-1,-1
31,379,463.980,572.460,108.940,267.320,1.0000,-1,-1,-1
31,380,675.840,576.770,96.440,245.950,1.0000,-1,-1,-1
32,370,720.050,552.550,156.210,289.760,1.0000,-1,-1,-1
32,371,918.830,564.250,86.940,242.940,1.0000,-1,-1,-1
32,372,518.620,536.800,222.490,301.200,1.0000,-1,-1,-1
32,373,827.920,625.070,114.180,227.620,1.0000,-1,-1,-1
32,374,1038.120,569.320,69.130,227.370,1.0000,-1,-1,-1
32,375,1096.860,605.520,100.960,217.990,1.0000,-1,-1,-1
32,376,1135.840,587.420,168.430,227.760,1.0000,-1,-1,-1
32,377,1016.980,623.840,104.510,209.100,1.0000,-1,-1,-1
32,378,947.620,601.150,110.180,253.400,1.0000,-1,-1,-1
32,379,435.460,572.980,155.920,266.910,1.0000,-1,-1,-1
32,380,658.140,575.010,114.900,248.140,1.0000,-1,-1,-1
33,370,717.870,554.930,158.680,286.550,1.0000,-1,-1,-1
33,371,921.850,564.200,83.840,243.250,1.0000,-1,-1,-1
33,372,518.430,537.130,222.390,305.590,1.0000,-1,-1,-1
33,373,826.330,619.320,152.410,233.480,1.0000,-1,-1,-1
33,374,1038.900,568.840,70.900,226.950,1.0000,-1,-1,-1
33,375,1098.520,601.700,100.120,222.810,1.0000,-1,-1,-1
33,376,1141.980,586.440,164.980,227.800,1.0000,-1,-1,-1
33,377,1008.860,616.530,114.380,212.780,1.0000,-1,-1,-1
33,378,945.540,594.250,108.560,260.360,1.0000,-1,-1,-1
33,379,413.730,573.690,184.100,266.020,1.0000,-1,-1,-1
33,380,645.260,574.060,126.570,252.660,1.0000,-1,-1,-1
34,370,713.620,560.790,167.740,281.290,1.0000,-1,-1,-1
34,371,917.460,564.490,95.490,254.140,1.0000,-1,-1,-1
34,372,532.380,541.050,216.360,311.040,1.0000,-1,-1,-1
34,373,825.380,606.840,115.560,245.780,1.0000,-1,-1,-1
34,374,1035.470,569.180,87.350,244.740,1.0000,-1,-1,-1
34,375,1074.990,592.110,131.550,233.310,1.0000,-1,-1,-1
34,376,1150.080,583.320,159.430,232.040,1.0000,-1,-1,-1
34,377,993.490,599.540,137.880,237.380,1.0000,-1,-1,-1
34,378,926.220,582.390,126.250,272.860,1.0000,-1,-1,-1
34,379,415.250,574.430,185.600,266.480,1.0000,-1,-1,-1
34,380,631.650,573.090,139.010,257.450,1.0000,-1,-1,-1
35,370,711.350,561.050,167.820,281.210,1.0000,-1,-1,-1
35,371,923.260,563.880,87.200,258.960,1.0000,-1,-1,-1
35,372,528.690,543.140,215.150,312.130,1.0000,-1,-1,-1
35,373,823.980,599.270,115.220,253.660,1.0000,-1,-1,-1
35,374,1035.750,569.750,90.080,243.530,1.0000,-1,-1,-1
35,375,1079.970,587.230,129.110,238.110,1.0000,-1,-1,-1
35,376,1168.010,582.050,141.440,233.450,1.0000,-1,-1,-1
35,377,1011.950,591.140,120.640,246.460,1.0000,-1,-1,-1
35,378,921.430,575.900,143.490,279.100,1.0000,-1,-1,-1
35,379,410.720,574.730,188.580,266.970,1.0000,-1,-1,-1
35,380,627.330,573.730,147.100,260.300,1.0000,-1,-1,-1
36,370,715.340,559.490,172.450,282.990,1.0000,-1,-1,-1
36,371,916.060,562.620,94.340,261.320,1.0000,-1,-1,-1
36,372,523.310,544.340,218.180,312.170,1.0000,-1,-1,-1
36,373,824.080,584.860,109.670,268.370,1.0000,-1,-1,-1
36,375,1069.540,578.500,174.490,246.310,1.0000,-1,-1,-1
36,376,1190.520,577.990,118.950,238.140,1.0000,-1,-1,-1
36,377,1039.530,570.350,104.550,266.440,1.0000,-1,-1,-1
36,378,937.280,563.100,127.690,292.510,1.0000,-1,-1,-1
36,379,393.860,574.020,202.870,267.710,1.0000,-1,-1,-1
36,380,633.500,573.120,146.890,256.870,1.0000,-1,-1,-1
37,370,715.150,557.070,169.780,285.200,1.0000,-1,-1,-1
37,371,915.310,562.250,94.480,264.080,1.0000,-1,-1,-1
37,372,519.760,542.920,221.300,314.270,1.0000,-1,-1,-1
37,373,822.920,577.710,109.310,275.500,1.0000,-1,-1,-1
37,375,1065.580,574.480,197.270,250.270,1.0000,-1,-1,-1
37,376,1206.610,577.080,102.880,238.460,1.0000,-1,-1,-1
37,377,1042.320,567.360,107.460,269.370,1.0000,-1,-1,-1
37,378,929.680,556.680,129.150,297.790,1.0000,-1,-1,-1
37,379,391.110,572.220,204.930,269.590,1.0000,-1,-1,-1
37,380,636.240,570.510,146.470,253.790,1.0000,-1,-1,-1
38,370,712.090,552.120,154.680,289.710,1.0000,-1,-1,-1
38,371,908.170,562.140,105.040,266.400,1.0000,-1,-1,-1
38,372,510.280,542.520,223.650,314.730,1.0000,-1,-1,-1
38,373,821.430,563.700,108.620,289.010,1.0000,-1,-1,-1
38,375,1070.430,564.040,203.030,261.110,1.0000,-1,-1,-1
38,376,1241.150,576.000,68.210,239.590,1.0000,-1,-1,-1
38,377,1034.390,554.340,119.490,282.810,1.0000,-1,-1,-1
38,378,941.100,547.000,141.080,308.180,1.0000,-1,-1,-1
38,379,404.930,571.920,185.930,270.020,1.0000,-1,-1,-1
38,380,643.880,565.330,135.980,260.580,1.0000,-1,-1,-1
39,370,719.120,550.930,146.880,291.050,1.0000,-1,-1,-1
39,371,903.620,557.090,104.260,272.700,1.0000,-1,-1,-1
39,372,517.330,542.060,210.740,315.560,1.0000,-1,-1,-1
39,373,821.790,557.980,101.390,294.480,1.0000,-1,-1,-1
39,375,1084.490,558.190,193.700,266.670,1.0000,-1,-1,-1
39,376,1247.580,575.150,74.000,240.460,1.0000,-1,-1,-1
39,377,1047.640,548.470,110.040,288.670,1.0000,-1,-1,-1
39,378,941.980,542.280,144.040,312.920,1.0000,-1,-1,-1
39,379,417.660,572.510,169.160,269.740,1.0000,-1,-1,-1
